JGIdemgoQIg,[60:120],[82.03:105.58],A man cooking some food
79rWudYwfJw,[180:240],[207.91:225.62],THE MAN AND LADY TALKING ABOUT SOMEONE.
K9v0oS8ym1U,[0:60],[9.6:12.31],We're doing something different with stencils
uWMQ3zBiE30,[60:120],[84.57:95.49],There are two plates in the table
JGIdemgoQIg,[180:240],[180.0:187.0],The man eats with chopsticks.
38qA7rYnk5g,[0:60],[10.8:24.6],The woman explains why she began making hummus at home and the benefits of homemade hummus.
uWMQ3zBiE30,[120:180],[175.27:181.07],one person show the sandwich and tasted it
ualb6Acm-4U,[0:60],[12.61:38.42],THE MAN AND THE LADY BETWEEN SOME CONVERSATION.
lTZ7A3HYwUw,[0:60],[29.11:33.91],The man was mixing ingredient together into the mixer and turning the mixer on.
r-v2lgzOjXg,[180:240],[180.0:196.64],Coat everything with water and then let everything dry to create a shopkins.
4AscS7GsPIs,[120:180],[120.0:132.18],Some nuts are being blended inside a large white machine.
x0x663sHAro,[0:60],[0.0:21.91],The woman are getting ready to introduce their video where they will cook.
hQQNg11NPeQ,[0:60],[0.0:20.11],The woman is going to review toys for her video.
_Uc6dyLfErY,[0:60],[5.1:19.5],THAT LADY IS TALKING ABOUT SOME DISH.
0rEa-d6Db2c,[60:120],[86.94:103.04],The man weared black cap on his head on this vedio section
uWMQ3zBiE30,[180:240],[184.2:214.21],"The man is eating a quesadilla, beans and rice."
RvlMax2vsmM,[0:60],[31.21:37.22],The host put some glue on a wooden pencil and wraps it with a ribbon.
x0x663sHAro,[60:120],[93.41:101.37],both women were sitting while showing us the cashews.
hQQNg11NPeQ,[60:120],[64.21:84.68],The woman opens a can and pulls out five purple bags and a poster.
nTVBXAiRaug,[0:60],[49.2:60.0],The chicken thighs are being seasoned with various spices.
RvlMax2vsmM,[120:180],[154.82:163.14],women marks out slits on a piece of fabric  with a biro pen and a ruler.
x0x663sHAro,[120:180],[152.1:172.39],to women explain ingriedients in a recipe they are making
hQQNg11NPeQ,[120:180],[155.13:167.15],A woman picks up several small purple bags and finally uses scissors to open one.
nTVBXAiRaug,[60:120],[61.8:79.21],women apply spice paste to bake oven
0rEa-d6Db2c,[120:180],[120.0:125.14],So the first thing I did was I put a little bit of pressure on my finger just like this
_Uc6dyLfErY,[60:120],[60.0:68.32],She points at each ingredient and names them out.
RvlMax2vsmM,[180:240],[192.39:200.85],The host puts some glue all over a piece of blue fabric.
x0x663sHAro,[180:240],[180.0:199.32],The women are going to show off a recipe that they have been working on.
hQQNg11NPeQ,[180:240],[180.0:185.55],"I'm not sure, let's see. We also have the hair"
0rEa-d6Db2c,[180:240],[193.21:198.44],A dog is running through the area by the trees.
nTVBXAiRaug,[120:180],[137.11:142.21],When the temperature of the oven rises above three-hundred degrees it should be ready.
_Uc6dyLfErY,[120:180],[122.47:138.52],The woman was taking the pan and adding butter and wine with full flame
K9v0oS8ym1U,[60:120],[90.17:120.33],The woman is describing how to use a stencil to create a pattern.
J-Tc2bOxCnI,[0:60],[22.5:28.5],The man applies some glue stick glue onto the back of his hand.
AosTo1hZkXw,[0:60],[3.6:10.5],"A coffee machine comes into focus. A woman then walks over to the countertop, takes a pot and places it inside the machine."
J-Tc2bOxCnI,[60:120],[60.0:65.78],Man shows how to perform a slight of hand trick with a small metal ring.
1RfSbIMSYgA,[0:60],[18.9:42.9],The man talk about the sharing the info.
LLa80luD1uc,[0:60],[41.1:48.3],"The kids say that you need about 3 or 4  pieces of tape, but that he doesn't have any so he's just going to fold it."
AosTo1hZkXw,[60:120],[78.71:80.43],The woman is tasting a cup of coffee in a mug.
-5NA2dgPEik,[60:120],[60.0:79.39],The man is showing off how to do flooring
AL3debtET2w,[0:60],[30.9:43.8],A man in a hat holds a can of soda and then brings a small glass into view.
_Uc6dyLfErY,[180:240],[197.64:201.04],The lady sirred the sauce with a wooden spoon while let it simmer.
gjcwv6FUaWo,[0:60],[3.43:8.09],The man is tying a knot on the balloon.
nTVBXAiRaug,[180:240],[185.1:190.5],The person is moving the meat with the fork.
LLa80luD1uc,[60:120],[60.0:64.58],The person is handling the paper.
-5NA2dgPEik,[120:180],[140.34:148.97],A man cleans a dirty looking tile floor using a squeegee.
ualb6Acm-4U,[60:120],[60.0:92.31],The man is repairing the wood in this video
0SzoqiBKd9A,[0:60],[3.0:18.31],The beautiful lady give the good posses for the photograph.
roeGtuFcVtg,[0:60],[29.4:38.7],Some sliced meat is being cooked in a frying pan.
AL3debtET2w,[120:180],[120.0:134.56],The man is drinking the 7up for tasting review purpose.
0SzoqiBKd9A,[60:120],[83.3:101.915],the woman is very good explain about the makeup
0SzoqiBKd9A,[60:120],[101.915:120.53],the woman is very good explain about the makeup
4YKBdYVwQs4,[60:120],[60.0:83.19],The man is showing off how to do flooring and carpet.
roeGtuFcVtg,[60:120],[60.0:71.77],The woman added spaghetti and garlic to the water on fire.
AL3debtET2w,[180:240],[180.0:187.26],He sets the gold 7-UP can down in front of him.
6i1cGLGHTR4,[0:60],[18.6:33.9],The explane papper craft to diferent ideas.
LLa80luD1uc,[180:240],[201.97:213.56],The host makes folds with a piece of paper right against the camera.
0SzoqiBKd9A,[120:180],[145.27:163.45],the woman is explain about makeup themselves
0SzoqiBKd9A,[120:180],[163.45:181.63],the woman is explain about makeup themselves
roeGtuFcVtg,[120:180],[135.44:137.51],So I really hope you enjoyed this recipe
6i1cGLGHTR4,[60:120],[83.46:116.85],man making U section by wrapping tapes
KHl-RH2oLeE,[0:60],[0.0:18.61],The woman is showing the earrings that she has made.
0SzoqiBKd9A,[180:240],[192.96:212.39],girl doing eye lace makeup
0SzoqiBKd9A,[180:240],[212.39:231.82],girl doing eye lace makeup
5-b3hkM8noc,[0:60],[0.0:13.21],The man is going to go over how to fix a stuck emergency brake.
XOWHdaQe7F0,[0:60],[35.4:40.8],The man put water into the pot.
T7hrBJqMSdM,[60:120],[80.9:107.65],The man using mobile phone and testing speed.
pdfHf7ZbE6Q,[0:60],[9.0:35.1],video shows about local food in china that kids love the most
zuIOlsdDg_o,[0:60],[15.91:33.91],The woman is comparing two different coffee machines types.
FU9ian1CVx0,[0:60],[29.11:48.92],"A person points to bowls of ingredients including cashews, butter, and sugar."
XOWHdaQe7F0,[60:120],[63.3:74.41],"Set the rice to the side on a low heat, then start with the fish. Start with milk in the pan and use smoked haddock."
6i1cGLGHTR4,[120:180],[122.45:137.75],A person wraps blue ribbon around an orange crescent shape.
FU9ian1CVx0,[60:120],[64.3:89.83],"The person taking a bowl with flour, add water and some ingredient and mix it well with the strip"
pdfHf7ZbE6Q,[120:180],[140.75:161.91],"Tanghulu is a Chinese treat, made of candied strawberries."
XOWHdaQe7F0,[120:180],[123.9:134.71],A person stirs a frying pan full of ingredients whilst they cook.
II1HmiGtX4Y,[0:60],[12.6:16.21],the man was standing in the video while tell us what kind of year he had.
FU9ian1CVx0,[180:240],[180.0:198.045],the woman is cooking the desert in this video
FU9ian1CVx0,[180:240],[198.045:216.09],the woman is cooking the desert in this video
ualb6Acm-4U,[120:180],[120.0:129.24],The man is giving a review on a wasp and insect insecticide.
XOWHdaQe7F0,[180:240],[180.0:197.11],The man is showing off ingredients for the meal that he is preparing.
MWsA80jfIyc,[0:60],[50.72:60.03],The camera focuses on a garden plant that is stationed in a growing wires.
II1HmiGtX4Y,[60:120],[60.92:69.84],Many of our deforestation sites are now so big that you literally have to approach them from an aerial view
MWsA80jfIyc,[60:120],[60.3:67.61],"Or at least on some of my tomato plants, and we'll see what you think."
8j_Ylt2K1wM,[0:60],[33.9:38.4],The host creates a task list using the Gmail interface.
4PuUU1Ajlu4,[0:60],[8.25:11.69],Check out this video. The link will be in the description box
BW2KFm5cpHQ,[0:60],[31.21:46.82],The man is touching the parts of the telescope and explaining the features.
II1HmiGtX4Y,[120:180],[152.74:163.55],"The male narrator describes that planting trees reverses habitat loss, while people are shown planting trees in the video."
Tr7egqCmzSU,[0:60],[21.61:27.01],The floor is being cleaned using a handheld steamer.
BW2KFm5cpHQ,[120:180],[136.33:165.3],a man describes about the telescope
Pb7kofw3hHk,[0:60],[1.2:24.0],Man explains the recipe he is about to make.
II1HmiGtX4Y,[180:240],[180.0:182.29],The camera zooms into the base of a waterfall.
MWsA80jfIyc,[120:180],[153.09:158.81],The man was in in front of his garage holding a wire paneling.
Tr7egqCmzSU,[60:120],[95.57:113.04],The lady explain about how to handle the cleaner and instruction clearly.
1RfSbIMSYgA,[60:120],[60.0:70.5],Twisting a couple of strings together and crossing them.
MWsA80jfIyc,[180:240],[180.0:203.14],The man is showing off fence and is demonstrating how it works.
BW2KFm5cpHQ,[180:240],[193.02:204.49],A man describes the benefit of a particular lens for a telescope.
qnAgQr0J_Tg,[0:60],[18.0:33.9],"The chef takes the food out of the small bowl, crushes it, and places it into the large bowl."
rzr_Q7Zs8aQ,[0:60],[39.9:50.4],The lady is adding some coconut oil in the nonstic pan
Tr7egqCmzSU,[120:180],[133.36:141.02],The women pressed the pause button and plugged the wire in
Pb7kofw3hHk,[60:120],[80.23:95.8],A man places ingredients into a high-tech kitchen device
HByvwFTiMTU,[0:60],[54.6:57.6],The man was standing in front of a tractor talking about compost.
rzr_Q7Zs8aQ,[60:120],[78.91:84.31],"Okay, the onions have now become golden brown in color."
Id66OoKVE7c,[0:60],[9.3:13.5],Today I made a brown butter blondie
Pb7kofw3hHk,[120:180],[120.0:151.02],the man is cooking in the kitchen
c-iTlzEBSBs,[0:60],[37.82:40.82],The woman takes many cloth scraps out of a bag.
HByvwFTiMTU,[180:240],[180.0:201.31],The man is going to show how to clear an ant hill.
qnAgQr0J_Tg,[60:120],[64.06:66.04],Put it right on the plate and enjoy.
A2JJ6ZPZBTM,[0:60],[12.3:15.9],The lady was pointing and describing the socks while holding them
rzr_Q7Zs8aQ,[120:180],[120.0:124.5],The woman stir fries some prawns inside a wok.
c-iTlzEBSBs,[60:120],[94.83:120.06],A woman talking about cloths
Pb7kofw3hHk,[180:240],[180.0:185.56],Man scoops out cooked cubed potatoes.
4YKBdYVwQs4,[120:180],[120.0:123.91],"If you have a second person, the second person can start wiping"
pRnTCoGMfFg,[0:60],[36.0:60.0],"The woman says she will be making peppermint chocolate brownies, but notes she has not made this type before."
bFrPQpmAMpE,[60:120],[62.77:66.16],"So when I click on this, I'm going to go to insert"
c-iTlzEBSBs,[180:240],[209.0:215.78],A woman carefully applies glue from a glue stick to a square piece of paper.
zuIOlsdDg_o,[60:120],[72.3:83.67],A woman stands between two coffee machines while holding an electronic device that is attached to one.
A2JJ6ZPZBTM,[120:180],[126.78:156.99],women making design cloths for barbies
rzr_Q7Zs8aQ,[180:240],[180.0:202.19],Pepper bronze and coconut is ready. It's a simple recipe made with simple ingredients.
bFrPQpmAMpE,[120:180],[120.3:128.19],Have to hit control +D to duplicate then you duplicate as many times as you need
5Rh1xIQRvQY,[0:60],[40.51:60.02],A young man talks about designer insoles
pRnTCoGMfFg,[60:120],[110.64:120.65],The woman picks up some baking chocolate that is placed on a cutting board.
bFrPQpmAMpE,[180:240],[196.66:229.36],The man explain to human born deatils.
TnPKamCLpl4,[0:60],[46.22:57.93],woman picks up glass container containing liquid with one hand from counter
5Rh1xIQRvQY,[60:120],[63.31:66.62],"I should be fine, because I'm not jumping down anything that big at all"
bU25qo4NqXw,[0:60],[31.21:60.02],"The man is trying to cook a wild turkey with fruits, vegetables and seasoning."
Jd2vFXnTqm8,[0:60],[6.3:30.62],A man describing the ingredient's to make a drink
pRnTCoGMfFg,[120:180],[141.87:149.26],A woman shows her phone to the camera.
5Rh1xIQRvQY,[120:180],[127.68:148.88],The insoles feel the same as how they came but they feel better when jumping down something.
Id66OoKVE7c,[120:180],[127.52:151.3],couple tasting and praising brownie flavour
TnPKamCLpl4,[60:120],[60.0:65.18],the woman is holding a glass container with one then sets it down on counter
Id66OoKVE7c,[180:240],[191.04:199.94],Ingredients are added by a man and a woman to an electric mixer.
Jd2vFXnTqm8,[60:120],[73.49:103.86],The man prepation the watermilon juse.
TnPKamCLpl4,[120:180],[148.32:158.97],A woman uses a spatula to pour a viscous mixture from a cup and then stirs it in a bowl.
pRnTCoGMfFg,[180:240],[210.08:225.72],a women adds ingredients to a mixing bowl
K9v0oS8ym1U,[180:240],[180.0:199.74],The woman is showing off her home made projects that are decoration.
5Rh1xIQRvQY,[180:240],[234.21:241.6],A man is doing some skateboard tricks inside an indoor skate park.
TnPKamCLpl4,[180:240],[199.47:219.85],The lady make delicious home make good with give instruction.
3wA1fbRywBI,[0:60],[22.51:31.51],The leaves of parsley are being hand removed from the stalks.
y0rm50PaBr4,[0:60],[0.0:27.9],Women describes the Chinese dish she is preparing
l9ldlVnVpY0,[0:60],[28.81:45.62],A woman narrates about flax eggs and ground oats
DIGA3po4sxQ,[0:60],[44.7:60.0],The man disassembles the parts of a pet cage.
Jd2vFXnTqm8,[120:180],[120.0:124.93],The man is opening the cap of the bottle.
bU25qo4NqXw,[60:120],[74.93:90.16],A man stands in a kitchen holding two different bottles of spices.
kJnv_PN69XI,[0:60],[0.0:5.4],"Hello, I'm Oden, and this time I'm going to make something else from Lego Dimensions."
y0rm50PaBr4,[60:120],[60.0:78.27],"The woman is going over a recipe that she is going to prepare, and is showing ingredients."
wU58kUUZbl0,[0:60],[48.0:57.9],The woman poured the yeast and water in the blue bowl using the spatula.
l9ldlVnVpY0,[120:180],[136.97:145.6],"Paper liners are added to a muffin pan, in preparation for baking"
y0rm50PaBr4,[120:180],[122.46:129.83],A woman explains how to make chili paste for a recipie.
bU25qo4NqXw,[120:180],[169.97:181.7],A man standing in a kitchen holds a box of sweet cream butter.
wU58kUUZbl0,[60:120],[88.21:105.92],The lady is adding two table spoon of olive oil and mix
kJnv_PN69XI,[180:240],[197.43:225.57],man designing Lego bricks with stickers
DIGA3po4sxQ,[60:120],[79.51:90.01],A man inserts a piece of plastic into a small tub and clasps it to the edge.
y0rm50PaBr4,[180:240],[180.0:202.13],The woman is showing off her chicken recipe and preparation.
BpP7HlVWEAc,[0:60],[30.9:41.1],"A picture of a cat suffering from fleas is displayed, while a woman discusses flea treatment."
N2azpM7Rog4,[0:60],[0.0:22.5],The person recording the video is introducing themselves and the activity they are doing.
wU58kUUZbl0,[120:180],[134.41:143.41],A woman rolls a dough ball in a mixture of cinnamon and olive oil.
N2azpM7Rog4,[60:120],[91.48:121.72],The bunny is eating the carrot and the player bought a carrot canon.
F3LK7bXT5tY,[0:60],[0.0:6.0],A girl is giving a talk while sitting in front of a bed.
bU25qo4NqXw,[180:240],[210.07:214.88],Okay here it is. We let it cook for a half hour and let's see what we got
ebtGRvP3ILg,[60:120],[78.72:88.96],A woman skis down a steep slope with lots of snow very fast.
CIsnt9T65zQ,[0:60],[25.51:60.02],"The man heats 2 tablespoons coconut oil on medium, adds chopped onions, 1 tablespoon ginger, 3 garlic cloves, 1 teaspoon cumin, 1 teaspoon chili powder, and 1 teaspoon paprika"
BpP7HlVWEAc,[60:120],[80.71:111.32],The woman was explaining how to exterminate fleas by setting fleas traps.
zuIOlsdDg_o,[120:180],[161.75:170.16],"Okay, I've got a little carbonated water to cleanse the palate."
wU58kUUZbl0,[180:240],[192.61:225.02],women mixing ingredients to make cake
Ylot6cyhhk4,[0:60],[27.9:42.0],A person uses their fingertips to form clay into a ball and then flattens it with her finger.
BpP7HlVWEAc,[120:180],[120.0:123.9],Let's bathe a cat in Dawn dish soap
MHo3IoZq6Co,[0:60],[0.0:22.5],The man is going to go over cameras and how to fix them if the scope messes up.
hTr2dqJosZA,[60:120],[60.0:94.14],The boy is recycling the water bowl to their use.
CIsnt9T65zQ,[60:120],[60.0:63.71],And one teaspoon of turmeric
BpP7HlVWEAc,[180:240],[180.0:214.81],The man is bathed their kitten in this video
Ylot6cyhhk4,[60:120],[97.52:118.52],The girl  to make a sausages and flatten by giving instruction.
hTr2dqJosZA,[120:180],[120.0:143.37],The boy is going to show how to make something with just a small piece of paper.
yRDKbwUdUik,[0:60],[47.42:60.02],Displaying the ingredients on a table to make the dessert.
Ylot6cyhhk4,[120:180],[120.0:130.2],The woman was flattening a ball to make an oval shaped paste.
QwIPDYxyuLw,[60:120],[106.56:121.26],one persion knot the rope and make a hole and put the rope
6TQ2lFJ9TQ4,[0:60],[0.0:7.5],Various play items are being placed into the shelf of a play house.
hTr2dqJosZA,[180:240],[183.38:187.38],You have to shake it up
Ylot6cyhhk4,[180:240],[187.5:200.11],A pink heart is painted on the inside of the bunny's ear.
yRDKbwUdUik,[60:120],[60.0:84.05],The woman is explaining how to make a tropical fruit cocktail.
F3LK7bXT5tY,[180:240],[180.0:185.44],Under the elastic and pull the whole thing through.
6TQ2lFJ9TQ4,[60:120],[68.75:79.91],The host puts various clothes on hangers into a play closet.
gC90uaQ0Cbs,[0:60],[6.9:16.81],A woman shares a video of various vegetables she has grown in her garden.
N2azpM7Rog4,[120:180],[120.0:125.76],A video game is being shown.
yRDKbwUdUik,[120:180],[130.54:159.45],women cooking some fried dish and sausage
HAzLKOgGcgE,[0:60],[28.51:39.62],"A man stands at a counter behind a board with meats, spices, and vegetables."
9T745CV5vdE,[0:60],[5.7:30.31],The girl going to explain things to need to make mickey earphones.
yRDKbwUdUik,[180:240],[229.92:242.4],The host uses a spatula to stir ingredients in a frying pan.
FaAk09XX1XE,[180:240],[180.0:185.12],The lady is mixing with her gloved hand.
dvbXkCclzYc,[0:60],[24.31:35.71],"First, turn off the fridge through the circuit breaker."
6TQ2lFJ9TQ4,[180:240],[180.0:208.53],The woman is showing how to gold and hang clothes for small children or babies.
1RfSbIMSYgA,[180:240],[192.3:213.01],The man given the instruction for the electranic magic tips
1RfSbIMSYgA,[180:240],[213.01:233.72],The man given the instruction for the electranic magic tips
ThvFkFM3ZYM,[0:60],[37.5:49.8],A woman describes how she will apply shellac to a vanity.
HAzLKOgGcgE,[60:120],[80.73:102.06],guy mixing ingredients to make dish
ThvFkFM3ZYM,[120:180],[125.87:145.01],Shellac is made from a natural secretions of a bug called a lac bug
HAzLKOgGcgE,[120:180],[121.22:135.22],The man closed the jar and blending the ingreidients for 30 seconds
gC90uaQ0Cbs,[60:120],[86.34:95.53],A person plants several lettuce plants
N2azpM7Rog4,[180:240],[233.53:241.88],A player avatar that resembles a rabbit is roaming around a grass field.
0RP4reJlWvg,[0:60],[8.7:27.0],The host holds up some elastic bands and wraps them around his hand.
dvbXkCclzYc,[60:120],[107.72:120.79],The host inspects a wire switch located in a circuit board.
ThvFkFM3ZYM,[180:240],[199.49:222.7],The woman explane the paint .
gC90uaQ0Cbs,[120:180],[139.08:171.69],women explain home based vegetation
QFYg9GPv7Q0,[0:60],[5.4:30.6],The woman explaining how to tonal kettle dyed yarn.
WUg_n8c8qDc,[0:60],[0.0:30.0],A man preparing to make some drink
dvbXkCclzYc,[120:180],[139.46:165.92],man unscrewing parts while repairing machine
0RP4reJlWvg,[60:120],[78.27:94.99],A man in a tiny hat shows how to do a magic trick with rubber bands
X0Z9_BDtKiE,[0:60],[0.0:22.5],The men are going to show how to prepare meat using a burner grill.
HAzLKOgGcgE,[180:240],[218.41:238.23],The chef preparing the simple dish with pineapple and meal.
gC90uaQ0Cbs,[180:240],[180.0:194.16],The woman was harvesting lettuce and also advised to get seeds from her shop.
B7ElJvSKYeM,[0:60],[12.3:23.1],The man points to a radiate.
dvbXkCclzYc,[180:240],[216.29:230.81],The material  checking the man and check the safety.
X0Z9_BDtKiE,[180:240],[184.92:199.05],A man in a golf shirt stands outdoors holding a white disc.
EHN7Mnb9on4,[0:60],[0.0:4.2],The host points to a home aquarium in which a fish is swimming.
WUg_n8c8qDc,[60:120],[65.2:90.6],The guy giving instruction to prepare drink in glass.
B7ElJvSKYeM,[60:120],[86.18:103.89],The man is explaining why fen tubbing should be clean.
B7ElJvSKYeM,[60:120],[103.89:121.6],The man is explaining why fen tubbing should be clean.
73zCGgCF3v4,[60:120],[60.0:78.59],The woman is showing a home project that involves cutting a hole into a box.
c-RYXBE80YA,[0:60],[38.12:60.03],Man sifts through compost while describing that his particular compost has debris that needs to be removed.
0RP4reJlWvg,[120:180],[125.14:140.26],The man kept repositioning the two rubber bands that was wrapped around his hand.
B7ElJvSKYeM,[120:180],[134.51:148.71],THAT MAN IS CLEANING SOME PLACE.
EHN7Mnb9on4,[120:180],[120.0:125.24],Discussing a fish in a tank that is swimming.
tmKB3IwxNb0,[60:120],[64.57:69.44],Orange juice is poured from the cup into the glass bowl.
WUg_n8c8qDc,[180:240],[195.97:224.59],a man is mixing a beer with stirring sugar and drink it
B7ElJvSKYeM,[180:240],[180.0:184.95],The man sitting on the floor is removing the wooden plank.
os4eKrAf8xg,[0:60],[0.0:23.41],The woman is going to record a vlog for her YouTube channel.
0RP4reJlWvg,[180:240],[180.0:200.43],The man is going to show a magic trick that involves a rubber band.
c-RYXBE80YA,[60:120],[60.0:62.74],And let it cook for a little while longer.
lxMEqbsZ0cg,[0:60],[15.9:39.0],THE LADY IS SOME ONE CLOSING THE HOLE.
os4eKrAf8xg,[60:120],[60.0:71.28],She didn't want to eat at all and all she wanted was milk.
xnCsZ6YaWew,[0:60],[0.0:16.51],The video showed a tree getting struck by lightning during a storm.
AvB_65RgFQE,[60:120],[60.0:63.6],Basically the way this works is that there's four pins
c-RYXBE80YA,[120:180],[136.14:162.93],man filtering metal scraps from lumps
CvX8D8r3hoc,[0:60],[12.01:26.11],THAT MAN IS CHECKING SOME ONE ELECTRONIC MACHINE.
F1jx5HTNU9Q,[0:60],[25.21:32.41],The man enters the garden and is greeted by a couple.
os4eKrAf8xg,[120:180],[169.02:180.9],one lady show the news paper news ADHD & AUTISM
CwRAq_CnG2g,[0:60],[25.51:29.41],The host points and fiddles with a plastic bottle.
9T745CV5vdE,[60:120],[76.62:89.24],The woman displayed the items on the wood table needed to complete her product.
OcvWe81MZRs,[0:60],[23.4:33.3],"Butter is added to a food processor, by hosts on a cooking show."
CvX8D8r3hoc,[60:120],[64.24:75.13],The host is wiring up the panel of a switch system.
F1jx5HTNU9Q,[60:120],[77.24:81.55],The woman uses a yellow leveler to line markings drawn by a pencil.
xnCsZ6YaWew,[60:120],[71.88:90.47],"A girl sat on a warf, and a seal came up and drug her into the water before a man jumped in to rescue her."
F1jx5HTNU9Q,[120:180],[120.0:125.87],The host lines a wooden board against the edge of the roof.
OcvWe81MZRs,[60:120],[94.15:96.59],That's as easy as it is
os4eKrAf8xg,[180:240],[229.58:237.19],"So, here she is. Here's her plate. Gluten-free, casein-free, and soy-free."
xnCsZ6YaWew,[120:180],[134.57:162.51],collection of funny videos
CwRAq_CnG2g,[60:120],[67.32:91.09],man giving tips on activate carbons deposition
CvX8D8r3hoc,[120:180],[145.34:148.06],The man was sitting down on talking on the phone while the phone number was on the bottom screen.
q30LQqW1348,[60:120],[65.73:90.78],The both guys are explaining and mixing the drinks one by one.
CwRAq_CnG2g,[120:180],[147.4:163.24],Man drills into the center of a bottle cap to create a 1/16th inch hole.
F1jx5HTNU9Q,[180:240],[180.0:182.47],"Today, though, we're using a hammer drill"
OcvWe81MZRs,[120:180],[126.39:141.61],The lady make delicious and healthy home made food with fruits.
CvX8D8r3hoc,[180:240],[197.51:219.475],we're here to serve you. every one in our factory appreciates your business.
CvX8D8r3hoc,[180:240],[219.475:241.44],we're here to serve you. every one in our factory appreciates your business.
xnCsZ6YaWew,[180:240],[186.43:198.37],A seal rolls down a hill onto a beach.
CwRAq_CnG2g,[180:240],[221.06:226.54],The man is pouring the tetra pack ingredients into the paper cup.
q30LQqW1348,[120:180],[175.65:181.5],Takes a drink of the final product of the beverage.
OcvWe81MZRs,[180:240],[201.25:207.41],A woman taste tests the food with a fork.
0U46yWhrUTk,[0:60],[0.0:5.4],The woman is giving a talk while standing in a kitchen.
iRwnTKwTVI0,[0:60],[3.9:12.01],An animation of a city scape with an owl watching over it is displayed.
5tadd_gwEso,[0:60],[0.0:4.2],The man speaking is wearing a black t-shirt.
q30LQqW1348,[180:240],[209.1:236.38],The men were tasting the mixed drink and commenting on it.
qajk7TYcizU,[0:60],[11.1:13.51],"What do you think, do you like that squirrel?"
ZY-OdggsIYw,[0:60],[4.2:9.9],The female host engages in laughter as she talks over a microphone.
QFYg9GPv7Q0,[60:120],[73.24:86.8],Women wearing rubber gloves drops a yellow and green pellet into a pan of water.
42Tg2lSzo-M,[0:60],[57.3:60.0],Eggs are being cracked into a glass mixing bowl.
0U46yWhrUTk,[60:120],[60.0:69.14],The woman opens the package of green peas and spreads them on the silicone mat.
3qnglaNpc6E,[60:120],[94.5:105.7],A man wearing a hat stands outside of a garage door on a sunny day.
42Tg2lSzo-M,[60:120],[61.85:64.61],The host pours some beaten eggs into a frying pan.
NQgNVYWUnrg,[0:60],[6.0:36.02],The woman is cutting the ribbon and stacking buttons on pulling them tight
iRwnTKwTVI0,[60:120],[73.84:76.92],The game character is roaming around the restaurant wielding a pizza box.
0U46yWhrUTk,[120:180],[123.35:136.75],The woman is touching the broccoli and also explaining how she got them.
ZY-OdggsIYw,[60:120],[60.0:70.47],Telling a couple of light hearted jokes in mic.
5tadd_gwEso,[60:120],[82.33:91.39],Raw pasta is placed into a crock pot.
z_v2TTdY63s,[0:60],[0.0:3.6],Why do I still get nervous?
gWM9SWTIgbs,[0:60],[15.3:37.65],"Parts that we'll need are:  Three antennas, two 1x2 bricks, one slanted angle piece, another slanted piece thats smaller, and a reversed slanted piece"
gWM9SWTIgbs,[0:60],[37.65:60.0],"Parts that we'll need are:  Three antennas, two 1x2 bricks, one slanted angle piece, another slanted piece thats smaller, and a reversed slanted piece"
gjB57PQ4I_0,[0:60],[54.02:60.03],The host inspects some liquid that is being churned inside the machine.
iRwnTKwTVI0,[120:180],[120.0:125.72],The player avatar is moving a green table mat across the restaurant.
gWM9SWTIgbs,[60:120],[80.11:88.21],The man was holding logos with his fingers explaining what size they are.
5tadd_gwEso,[120:180],[137.22:146.14],A man places a lid onto a crock pot so the meatballs inside can cook.
0U46yWhrUTk,[180:240],[180.0:212.24],The man is cooking in this video
ZY-OdggsIYw,[120:180],[122.16:130.17],A woman gives a talk while portraits of characters show up on the screen.
gjB57PQ4I_0,[60:120],[67.55:74.8],A man talks about the foam being generated by an industrial sized mixer.
tmKB3IwxNb0,[120:180],[120.0:142.38],The man is showing off food that looks gross as a joke.
gWM9SWTIgbs,[120:180],[133.4:161.11],guy fixing Lego bricks
5tadd_gwEso,[180:240],[190.61:206.37],A man scoops a large amount of spaghetti out of a slow cooker
ZY-OdggsIYw,[180:240],[194.19:201.59],A woman proclaims that she should try a different angle the next time she plans to take over the world.
gjB57PQ4I_0,[120:180],[176.7:181.63],The man gives a talk while sitting in front of a water filtration system.
DjtA1scQ2qA,[0:60],[42.3:55.8],A person adds fluid from a measuring cup to a bowl and then stirs with a large spoon.
gWM9SWTIgbs,[180:240],[200.4:208.32],Take the cannister and place it one space apart from the command center.
ozoIN4uStWo,[0:60],[20.11:21.61],I'm gonna start off with the dough
gjB57PQ4I_0,[180:240],[197.89:202.52],It's about a foot shy of the top of the cone here.
DjtA1scQ2qA,[120:180],[165.62:170.42],Leave the ooze in a container for three days.
VEHFYkfSnvg,[0:60],[13.51:40.22],women tutorial about making tiny can robort
QPyos9wwQso,[0:60],[13.2:16.8],And in the first part of the video I had it set on the wrong setting
ozoIN4uStWo,[60:120],[95.4:105.25],The host rolls a piece of dough with a wooden rolling pin.
8G9znkT8jWA,[0:60],[28.81:44.12],The woman sits on the floor next to her bed with the white comforter and talks while gesturing with her hands.
ozoIN4uStWo,[120:180],[126.47:144.65],man doing final design to bake patty
ozoIN4uStWo,[120:180],[144.65:162.83],man doing final design to bake patty
9T745CV5vdE,[120:180],[120.0:124.31],So we'll get our ruler and we're going to measure about four inches across
VEHFYkfSnvg,[60:120],[60.0:63.71],From the other side of the body plate
